name,effect,Var,14Q2,15Q2,16Q2,17Q2,NoSeason,Sum,reliability,geff.x,G
14Q2ALL55-0849,0.161086986,9.52791429,0,4,0,0,1,4,0.457708458,-0.385122834,-0.081356876
14Q2ALL55-0851,-0.307072281,9.513120635,0,4,0,0,1,4,0.458550455,0.049565554,0.647375069
14Q2ALL55-0852,2.140061366,2.782121157,0,4,22,0,2,26,0.841652567,1.206900304,1.726417639
14Q2ALL55-0855,-4.145623079,9.959441216,0,4,0,0,1,4,0.433147636,-5.370821815,-5.711872341
14Q2ALL55-0858,1.731721625,2.959230756,0,4,20,0,2,24,0.831572182,1.461272877,2.920287822
14Q2ALL55-0859,-1.970320928,9.568339619,0,4,0,0,1,4,0.455407607,-2.477125713,-2.377417384
14Q2ALL55-0860,-1.423568708,9.568339619,0,4,0,0,1,4,0.455407607,-1.140999943,-0.679556933
14Q2ALL55-0861,-1.479884353,9.568261157,0,4,0,0,1,4,0.455412072,-1.783701633,-1.654288977
14Q2ALL55-0863,-2.152601091,9.568261157,0,4,0,0,1,4,0.455412072,-1.283491208,-1.033554081
14Q2ALL55-0864,-1.219882266,9.568261157,0,4,0,0,1,4,0.455412072,-1.186573942,-0.896699547
14Q2ALL55-0865,0.209147175,9.568339619,0,4,0,0,1,4,0.455407607,1.282997452,2.252875616
14Q2ALL55-0866,-2.818777508,9.750724038,0,4,0,0,1,4,0.445027,-2.555617843,-1.61432668
14Q2ALL55-0867,-3.695484584,9.750724038,0,4,0,0,1,4,0.445027,-3.444678057,-2.703565182
14Q2ALL55-0868,0.59454155,9.746585467,0,4,0,0,1,4,0.445262551,0.913445157,2.229055054
14Q2ALL55-0871,-0.868519666,9.746585467,0,4,0,0,1,4,0.445262551,-0.994638591,-0.128981231
14Q2ALL55-0872,-5.641074445,9.726132683,0,4,0,0,1,4,0.446426644,-4.914349665,-4.792586014
14Q2ALL55-0875,-3.462523764,9.971099826,0,4,0,0,1,4,0.432484074,-2.673940132,-3.608030149
14Q2ALL55-0878,-4.35290648,10.0142513,0,4,0,0,1,4,0.430028061,-1.837541406,-2.64770553
14Q2ALL55-0879,-3.597658082,10.0142513,0,4,0,0,1,4,0.430028061,-4.285378886,-5.629509149
14Q2ALL55-0880,-1.030546864,10.0142513,0,4,0,0,1,4,0.430028061,-0.41082411,-1.01585234
14Q2ALL55-0883,-1.157951724,10.0142513,0,4,0,0,1,4,0.430028061,-2.457495377,-3.377136577
14Q2ALL55-0884,-3.23890464,10.0142513,0,4,0,0,1,4,0.430028061,-3.419553266,-4.67650456
14Q2ALL55-0885,-3.052008649,10.0142513,0,4,0,0,1,4,0.430028061,-4.001794393,-5.376644746
14Q2ALL55-0887,-5.69489659,10.2336098,0,4,0,0,1,4,0.417543035,-4.827981155,-6.32385121
14Q2ALL55-0888,3.125436058,10.20680263,0,4,0,0,1,4,0.419068794,4.056642217,4.628945148
14Q2ALL55-0891,-0.349465426,10.2336098,0,4,0,0,1,4,0.417543035,-0.044082175,-0.506559361
14Q2ALL55-0893,-0.878322667,10.2336098,0,4,0,0,1,4,0.417543035,0.194979641,-0.194990726
14Q2ALL55-0895,-2.166017932,10.2336098,0,4,0,0,1,4,0.417543035,-3.120499631,-4.170725874
14Q2ALL55-0897,-4.186519169,9.860577335,0,4,0,0,1,4,0.438774581,-3.440759153,-4.935766241
14Q2ALL55-0899,-0.23913719,9.867885875,0,4,0,0,1,4,0.438358608,0.108120369,-0.623163825
14Q2ALL55-0900,-1.567751751,9.860577335,0,4,0,0,1,4,0.438774581,-1.324250431,-2.332994002
14Q2ALL55-0901,-4.685691574,9.829075197,0,4,0,0,1,4,0.440567559,-4.1189969,-5.179906707
14Q2ALL55-0903,-3.731974663,9.829075197,0,4,0,0,1,4,0.440567559,-2.588109747,-3.354222788
14Q2ALL55-0904,-7.461551988,9.829075197,0,4,0,0,1,4,0.440567559,-7.291764969,-9.03953016
14Q2ALL55-0906,-3.235444098,10.05712103,0,4,0,0,1,4,0.427588084,-4.593852209,-6.803407168
14Q2ALL55-0910,3.2689457,9.826789651,0,4,0,0,1,4,0.440697644,3.73915261,4.557547435
14Q2ALL55-0914,1.296245261,2.807579887,0,4,22,0,2,26,0.840203556,2.119097588,2.885903973
14Q2ALL55-0916,0.933731551,9.826789651,0,4,0,0,1,4,0.440697644,1.223740173,1.468818883
14Q2ALL55-0917,-0.451115645,9.83883529,0,4,0,0,1,4,0.440012053,0.350184616,0.260772984
14Q2ALL55-0918,-3.041868769,9.848354371,0,4,0,0,1,4,0.439470264,-2.608415038,-3.428382505
14Q2ALL55-0919,0.100513944,9.848354371,0,4,0,0,1,4,0.439470264,0.676808886,0.452540454
14Q2ALL55-0920,-0.007435363,9.848354371,0,4,0,0,1,4,0.439470264,-0.426985264,-0.946344784
14Q2ALL55-0921,-1.776565383,9.845257088,0,4,0,0,1,4,0.439646549,-3.000174035,-3.868823648
14Q2ALL55-0922,-2.365748626,9.848354371,0,4,0,0,1,4,0.439470264,-1.736157348,-2.407038705
14Q2ALL55-0923,3.753194386,9.941079425,0,4,0,0,1,4,0.434192717,2.718116534,2.90717973
14Q2ALL55-0926,-6.938055135,9.937724204,0,4,0,0,1,4,0.434383684,-7.298321196,-9.325140355
14Q2ALL55-0928,-6.451967872,9.89881604,0,4,0,0,1,4,0.436598184,-6.404176792,-8.272077049
14Q2ALL55-0929,-4.5816669,9.894062262,0,4,0,0,1,4,0.43686875,-3.93132763,-5.529911609
14Q2ALL55-0930,-1.533950723,9.89881604,0,4,0,0,1,4,0.436598184,-0.651512974,-1.454235552
14Q2ALL55-0934,-2.160436995,9.894062262,0,4,0,0,1,4,0.43686875,-1.556743048,-2.592215604
14Q2ALL55-0935,-3.300395844,9.894062262,0,4,0,0,1,4,0.43686875,-2.948408853,-4.356196574
14Q2ALL55-0937,-1.973984693,9.885115003,0,4,0,0,1,4,0.437377993,-2.189033149,-3.593514305
14Q2ALL55-0938,-1.096221998,9.885115003,0,4,0,0,1,4,0.437377993,-0.431563596,-1.35207952
14Q2ALL55-0939,-4.393212276,9.885115003,0,4,0,0,1,4,0.437377993,-3.076208227,-4.629836798
14Q2ALL55-0952,-5.255393957,9.532845854,0,4,0,0,1,4,0.457427773,-5.090809332,-6.426600768
14Q2ALL55-0954,-4.006070308,9.532845854,0,4,0,0,1,4,0.457427773,-3.605522544,-4.611848045
14Q2ALL55-0956,-8.025964532,9.532845854,0,4,0,0,1,4,0.457427773,-8.350494295,-10.38472316
14Q2ALL55-0961,-1.261491032,9.450173116,0,4,0,0,1,4,0.462133181,-1.240213132,-1.297663545
14Q2ALL55-0962,-3.233848136,9.450173116,0,4,0,0,1,4,0.462133181,-3.602398294,-4.152281355
14Q2ALL55-0964,-1.793242885,9.443385683,0,4,0,0,1,4,0.462519495,-0.2597434,0.146611797
14Q2ALL55-0967,-3.840274953,9.450173116,0,4,0,0,1,4,0.462133181,-4.121812091,-4.798699111
14Q2ALL55-0968,-3.978327944,9.450173116,0,4,0,0,1,4,0.462133181,-3.643229776,-4.172681582
14Q2ALL55-0973,-0.154112907,10.63981046,0,4,0,0,1,4,0.394423685,0.212992227,0.465704952
14Q2ALL55-0974,1.905817805,10.66320052,0,4,0,0,1,4,0.393092415,1.708679757,2.19132218
14Q2ALL55-0977,0.973897162,3.067395154,0,4,20,0,2,24,0.825415889,2.28668439,2.147603477
14Q2ALL55-0984,-1.907698414,10.90307757,0,4,0,0,1,4,0.379439553,-1.805799739,-2.745528646
14Q2ALL55-0991,-4.702794239,11.06735568,0,4,0,0,1,4,0.370089487,-4.696844069,-6.472960026
14Q2ALL55-0992,-2.191608478,11.20096309,0,4,0,0,1,4,0.362485077,-1.466037488,-2.221542442
14Q2ALL55-0996,2.265274454,9.59309286,0,4,0,0,1,4,0.453998749,2.146100689,2.460840561
14Q2ALL55-1001,1.14367096,9.609086626,0,4,0,0,1,4,0.453088447,1.483445737,1.510759903
14Q2ALL55-1002,-0.849836352,9.903634305,0,4,0,0,1,4,0.436323947,-2.362579019,-2.960752165
14Q2ALL55-1003,-0.469194475,9.903634305,0,4,0,0,1,4,0.436323947,-1.251591155,-1.483325584
14Q2ALL55-1005,1.723291628,2.901160268,0,4,21,0,2,25,0.834877327,1.102583052,1.593403834
14Q2ALL55-1008,1.333882837,9.903634305,0,4,0,0,1,4,0.436323947,1.156187019,1.413572026
14Q2ALL55-1009,4.041861523,10.55838942,0,4,0,0,1,4,0.399057852,2.455881577,2.267151172
14Q2ALL55-1012,4.446115834,10.56669349,0,4,0,0,1,4,0.398585217,3.502493232,3.41247582
14Q2ALL55-1014,0.353829396,10.55838942,0,4,0,0,1,4,0.399057852,0.590931897,0.004087235
14Q2ALL55-1018,-4.293399036,9.955864883,0,4,0,0,1,4,0.433351187,-4.258261707,-4.716125513
14Q2ALL55-1020,-3.601551809,9.87423202,0,4,0,0,1,4,0.43799741,-3.81735497,-3.829897072
14Q2ALL55-1024,-6.514392578,9.861973803,0,4,0,0,1,4,0.4386951,-6.319966854,-6.795544054
14Q2ALL55-1025,-3.386020061,9.722540019,0,4,0,0,1,4,0.446631124,-3.587337141,-4.660786775
14Q2ALL55-1026,-3.729222914,9.718013533,0,4,0,0,1,4,0.446888754,-4.713313847,-6.004213142
14Q2ALL55-1027,-3.378736575,9.722540019,0,4,0,0,1,4,0.446631124,-4.039715635,-5.241880147
14Q2ALL55-1029,-6.09965958,9.718013533,0,4,0,0,1,4,0.446888754,-6.30146583,-7.977810296
14Q2ALL55-1033,-3.653349782,9.722540019,0,4,0,0,1,4,0.446631124,-4.010255946,-5.217082036
14Q2ALL55-1035,-3.729333782,9.718013533,0,4,0,0,1,4,0.446888754,-3.143921406,-3.984215159
14Q2ALL55-1038,-4.057797215,10.14334573,0,4,0,0,1,4,0.422680512,-4.201908679,-4.66542485
14Q2ALL55-1039,1.579878003,10.14209157,0,4,0,0,1,4,0.422751894,0.076529564,0.613289683
14Q2ALL55-1040,-1.411001244,10.14209157,0,4,0,0,1,4,0.422751894,-1.85963212,-1.867533634
14Q2ALL55-1041,-0.454188227,10.14334573,0,4,0,0,1,4,0.422680512,-0.521489843,-0.072876353
14Q2ALL55-1043,0.30898233,9.705842439,0,4,0,0,1,4,0.447581485,0.481237304,0.395669883
14Q2ALL55-1047,-2.336946531,9.688977991,0,4,0,0,1,4,0.448541343,-3.474864861,-4.52934377
14Q2ALL55-1048,0.407835662,9.70373951,0,4,0,0,1,4,0.447701175,-0.334971781,-0.458787219
14Q2ALL55-1049,2.389815261,9.705842439,0,4,0,0,1,4,0.447581485,1.176955405,1.331167574
14Q2ALL55-1050,1.120380584,9.680408057,0,4,0,0,1,4,0.44902911,2.065244398,2.785086875
14Q2ALL55-1051,1.511292244,9.680408057,0,4,0,0,1,4,0.44902911,2.238916697,2.996931881
14Q2ALL55-1052,-0.688042828,9.680151067,0,4,0,0,1,4,0.449043737,-0.943848035,-0.743141637
14Q2ALL55-1053,-2.362941402,9.680151067,0,4,0,0,1,4,0.449043737,-3.10723328,-3.368095468
14Q2ALL55-1054,-0.053552629,9.680408057,0,4,0,0,1,4,0.44902911,0.230393487,0.704194605
14Q2ALL55-1055,-1.556283563,9.680151067,0,4,0,0,1,4,0.449043737,-2.051889201,-2.033380184
14Q2ALL55-1056,-3.620139648,9.680408057,0,4,0,0,1,4,0.44902911,-4.688454412,-5.407620681
14Q2ALL55-1057,-3.243229606,9.680151067,0,4,0,0,1,4,0.449043737,-3.567359148,-3.940087352
14Q2ALL55-1058,-3.559758545,9.680408057,0,4,0,0,1,4,0.44902911,-4.390811593,-5.082015149
14Q2ALL55-1061,-1.852003787,9.864943584,0,4,0,0,1,4,0.438526071,-2.866398909,-4.274923038
14Q2ALL55-1062,1.658742557,9.8717882,0,4,0,0,1,4,0.438136502,2.451559702,2.4309752
14Q2ALL55-1063,-3.942324932,9.8717882,0,4,0,0,1,4,0.438136502,-3.882266896,-5.405316748
14Q2ALL55-1064,0.705161687,9.8717882,0,4,0,0,1,4,0.438136502,-0.555302971,-1.387051771
14Q2ALL55-1065,1.819708906,9.864943584,0,4,0,0,1,4,0.438526071,0.045704199,-0.786853438
14Q2ALL55-1066,-0.047515117,9.8717882,0,4,0,0,1,4,0.438136502,0.191186184,-0.373155231
14Q2ALL55-1067,-3.728057165,9.890549584,0,4,0,0,1,4,0.437068678,-2.428687541,-3.026483994
14Q2ALL55-1068,1.16596684,9.890549584,0,4,0,0,1,4,0.437068678,1.687333783,2.024131441
14Q2ALL55-1070,-3.436717063,9.890549584,0,4,0,0,1,4,0.437068678,-3.397968616,-4.254326283
14Q2ALL55-1071,-2.786933133,9.518104995,0,4,0,0,1,4,0.458266764,-2.498642597,-2.694064185
14Q2ALL55-1072,-2.602023232,9.518104995,0,4,0,0,1,4,0.458266764,-4.20979932,-4.879938016
14Q2ALL55-1075,-3.732037973,9.518104995,0,4,0,0,1,4,0.458266764,-5.495488642,-6.503819303
14Q2ALL55-1080,3.449603631,3.065314151,0,4,22,0,2,26,0.825534331,3.687637382,3.587452924
14Q2ALL55-1082,0.17035665,10.42135476,0,4,0,0,1,4,0.406857327,0.162686465,0.249035282
14Q2ALL55-1084,2.109267065,10.16011581,0,4,0,0,1,4,0.421726025,1.548245111,2.833589163
14Q2ALL55-1087,0.368421263,10.26797031,0,4,0,0,1,4,0.415587369,-0.327581279,-0.920059722
14Q2ALL55-1088,-1.322592733,10.29019715,0,4,0,0,1,4,0.414322305,-0.928117935,-1.466669005
14Q2ALL55-1089,-3.459117896,10.29019715,0,4,0,0,1,4,0.414322305,-2.702727394,-3.44349576
14Q2ALL55-1090,1.257961814,10.29019715,0,4,0,0,1,4,0.414322305,0.5291389,0.441096847
14Q2ALL55-1091,0.252806975,10.29019715,0,4,0,0,1,4,0.414322305,0.540340003,0.409111825
14Q2ALL55-1096,0.284648485,10.51704095,0,4,0,0,1,4,0.401411245,1.386402207,1.959796728
14Q2ALL55-1103,0.296215436,11.4780419,0,4,0,0,1,4,0.346714837,0.197632583,0.271675633
14Q2ALL55-1111,4.276539962,10.9503176,0,4,0,0,1,4,0.376750836,3.231759432,3.774402773
14Q2ALL55-1115,2.922118979,11.48799463,0,4,0,0,1,4,0.346148367,2.624981148,3.299222224
14Q2ALL55-1117,-3.245781854,9.836332902,0,4,0,0,1,4,0.440154479,-4.080056045,-4.878750537
14Q2ALL55-1118,-1.800267668,9.836332902,0,4,0,0,1,4,0.440154479,-0.753166117,-0.885438722
14Q2ALL55-1120,-4.486853168,9.836332902,0,4,0,0,1,4,0.440154479,-3.4639313,-4.160199088
14Q2ALL55-1121,-1.135851211,9.836332902,0,4,0,0,1,4,0.440154479,-0.919549114,-1.175608973
14Q2ALL55-1122,-2.553638723,9.836332902,0,4,0,0,1,4,0.440154479,-3.952603568,-4.823197821
14Q2ALL55-1123,-0.819211156,9.836332902,0,4,0,0,1,4,0.440154479,-1.247932663,-1.420081772
14Q2ALL55-1124,-0.083428687,9.836332902,0,4,0,0,1,4,0.440154479,-0.176724743,-0.219942001
14Q2ALL55-1126,0.163006502,9.836332902,0,4,0,0,1,4,0.440154479,0.748913804,0.956672703
14Q2ALL55-1127,-0.467393828,9.836332902,0,4,0,0,1,4,0.440154479,0.65442061,0.821652579
14Q2ALL55-1128,-0.165684628,10.23142057,0,4,0,0,1,4,0.417667637,0.573970854,0.724325581
14Q2ALL55-1129,-3.225761312,10.23142057,0,4,0,0,1,4,0.417667637,-3.693057316,-4.464207904
14Q2ALL55-1130,-3.7827176,10.23142057,0,4,0,0,1,4,0.417667637,-2.88044057,-3.51400551
14Q2ALL55-1131,-1.329682082,10.23142057,0,4,0,0,1,4,0.417667637,-0.482579866,-0.497928318
14Q2ALL55-1132,-3.294240123,10.17273987,0,4,0,0,1,4,0.421007513,-4.300263477,-5.66427786
14Q2ALL55-1135,-2.511790223,10.17273987,0,4,0,0,1,4,0.421007513,-3.20035907,-4.246808034
14Q2ALL55-1136,-1.741303292,10.17273987,0,4,0,0,1,4,0.421007513,-2.32491894,-3.180453518
14Q2ALL55-1139,-1.405367924,10.18249057,0,4,0,0,1,4,0.420452541,-0.632530956,-0.482608717
14Q2ALL55-1141,-1.77957337,9.521987539,0,4,0,0,1,4,0.458045785,-2.01932246,-1.63056195
14Q2ALL55-1142,-4.188192799,9.521987539,0,4,0,0,1,4,0.458045785,-3.959955648,-4.061775683
14Q2ALL55-1143,-6.731270165,9.521987539,0,4,0,0,1,4,0.458045785,-6.530911113,-7.095623273
14Q2ALL55-1144,-2.48180738,9.521987539,0,4,0,0,1,4,0.458045785,-3.201066753,-3.03044013
14Q2ALL55-1145,-6.041805463,9.521987539,0,4,0,0,1,4,0.458045785,-6.547228617,-7.177590238
14Q2ALL55-1146,-3.916748018,9.521987539,0,4,0,0,1,4,0.458045785,-3.170015282,-3.071174599
14Q2ALL55-1147,-3.877723144,9.786487535,0,4,0,0,1,4,0.442991482,-5.847942877,-6.782057558
14Q2ALL55-1148,-2.454518532,9.786487535,0,4,0,0,1,4,0.442991482,-2.513169431,-2.641362418
14Q2ALL55-1149,-3.026361133,9.786487535,0,4,0,0,1,4,0.442991482,-3.083002628,-3.368168791
14Q2ALL55-1150,-3.176640777,9.786487535,0,4,0,0,1,4,0.442991482,-3.519182571,-3.957640544
14Q2ALL55-1151,-2.495520286,9.786487535,0,4,0,0,1,4,0.442991482,-3.225501756,-3.474720743
14Q2ALL55-1152,-3.14899075,9.787808752,0,4,0,0,1,4,0.442916284,-4.126329312,-4.916929453
14Q2ALL55-1153,-3.092331398,9.787808752,0,4,0,0,1,4,0.442916284,-1.817364807,-2.157121173
14Q2ALL55-1155,-2.997608301,9.750027526,0,4,0,0,1,4,0.445066643,-1.580030683,-0.915683474
14Q2ALL55-1157,-2.880600791,9.750027526,0,4,0,0,1,4,0.445066643,-2.022142665,-1.472721995
14Q2ALL55-1158,-0.849909501,9.750027526,0,4,0,0,1,4,0.445066643,0.102126828,1.251946299
14Q2ALL55-1160,-1.751035699,9.750027526,0,4,0,0,1,4,0.445066643,-2.420719643,-1.948782587
14Q2ALL55-1161,2.282441241,9.750027526,0,4,0,0,1,4,0.445066643,1.726586517,3.299387338
14Q2ALL55-1162,-1.475629817,9.762092391,0,4,0,0,1,4,0.444379958,-2.138126524,-1.864078895
14Q2ALL55-1163,-1.904332111,9.891245146,0,4,0,0,1,4,0.437029089,-1.663852378,-2.162622156
14Q2ALL55-1164,-4.894548157,9.887909256,0,4,0,0,1,4,0.437218955,-4.354434152,-6.32083881
14Q2ALL55-1165,-3.30471662,9.887909256,0,4,0,0,1,4,0.437218955,-3.380291695,-5.105754718
14Q2ALL55-1166,-2.289260834,9.887909256,0,4,0,0,1,4,0.437218955,-2.270641729,-3.770537867
14Q2ALL55-1168,-3.631862507,9.640919164,0,4,0,0,1,4,0.451276663,-2.756327383,-3.847871651
14Q2ALL55-1169,-8.018741262,9.640919164,0,4,0,0,1,4,0.451276663,-7.042233543,-9.025103865
14Q2ALL55-1170,3.420707873,3.146361833,0,4,21,0,2,25,0.820921415,2.187782332,3.747668778
14Q2ALL55-1171,-6.260319824,9.640919164,0,4,0,0,1,4,0.451276663,-5.784223657,-7.607982345
14Q2ALL55-1172,-3.168159054,9.641296863,0,4,0,0,1,4,0.451255166,-2.785600371,-4.177818353
14Q2ALL55-1173,-4.859169678,9.641296863,0,4,0,0,1,4,0.451255166,-3.614183662,-5.176205087
14Q2ALL55-1174,-1.565860931,9.632020785,0,4,0,0,1,4,0.451783124,-1.283155372,-2.25911471
14Q2ALL55-1175,-3.402651816,9.640919164,0,4,0,0,1,4,0.451276663,-3.573621258,-4.877156507
14Q2ALL55-1176,-4.561305241,9.640919164,0,4,0,0,1,4,0.451276663,-5.517918817,-7.205711215
14Q2ALL55-1177,-4.203272998,9.640919164,0,4,0,0,1,4,0.451276663,-3.762469962,-5.153886814
14Q2ALL55-1179,3.885623678,10.43936702,0,4,0,0,1,4,0.40583214,2.78410329,3.640597421
14Q2ALL55-1180,0.290962951,10.43936702,0,4,0,0,1,4,0.40583214,0.683188393,0.973764951
14Q2ALL55-1181,-0.73738977,10.43936702,0,4,0,0,1,4,0.40583214,1.16665333,1.535060884
14Q2ALL55-1182,3.37767457,10.42653605,0,4,0,0,1,4,0.406562429,3.030493359,3.71279472
14Q2ALL55-1183,4.691132159,10.42653605,0,4,0,0,1,4,0.406562429,4.296076773,5.263191312
14Q2ALL55-1184,6.198642654,10.43936702,0,4,0,0,1,4,0.40583214,5.886564315,7.321782702
14Q2ALL55-1185,0.094771209,10.70239084,0,4,0,0,1,4,0.390861856,0.039141621,-0.114641696
14Q2ALL55-1190,-3.163082002,10.31228741,0,4,0,0,1,4,0.413065014,-3.738874165,-4.206433922
14Q2ALL55-1191,-2.071552661,10.31228741,0,4,0,0,1,4,0.413065014,-1.926442853,-1.9975797
14Q2ALL55-1192,-3.199414014,10.31228741,0,4,0,0,1,4,0.413065014,-2.716080004,-2.893267611
14Q2ALL55-1193,1.461214878,1.919541419,0,4,20,17,3,41,0.890747225,1.856822158,2.158718913
14Q2ALL55-1194,0.468219087,10.35784959,0,4,0,0,1,4,0.410471793,0.17678615,0.293840178
14Q2ALL55-1195,1.95914191,10.40559297,0,4,0,0,1,4,0.407754427,2.891904858,3.159363018
14Q2ALL55-1196,-1.00678808,10.3748554,0,4,0,0,1,4,0.409503889,-0.59846148,-1.015300866
14Q2ALL55-1197,0.856544922,10.36029721,0,4,0,0,1,4,0.410332484,0.753976058,0.727585759
14Q2ALL55-1199,4.461174602,10.3748554,0,4,0,0,1,4,0.409503889,4.866065943,5.699942103
14Q2ALL55-1201,0.635620592,10.40559297,0,4,0,0,1,4,0.407754427,1.932341079,2.023678594
14Q2ALL55-1203,1.801412564,10.40559297,0,4,0,0,1,4,0.407754427,2.591954418,2.749831894
14Q2ALL55-1204,0.815489905,10.68101877,0,4,0,0,1,4,0.39207827,-0.212515845,-0.480652111
14Q2ALL55-1205,-1.943273863,10.61756398,0,4,0,0,1,4,0.395689868,-2.717285854,-3.320836607
14Q2ALL55-1206,0.267250105,10.61669507,0,4,0,0,1,4,0.395739323,0.310107022,0.51494493
14Q2ALL55-1207,1.701269473,10.63168416,0,4,0,0,1,4,0.394886203,0.544359442,0.55986673
14Q2ALL55-1210,3.222576944,3.024139313,0,4,20,0,2,24,0.827877842,3.050680995,4.1152214
14Q2ALL55-1211,2.300500944,10.16349852,0,4,0,0,1,4,0.421533494,2.243866607,3.226789106
14Q2ALL55-1212,2.706999879,10.16349852,0,4,0,0,1,4,0.421533494,1.461319257,2.262418141
14Q2ALL55-1213,5.918112581,3.024139313,0,4,20,0,2,24,0.827877842,5.017321134,6.258007247
14Q2ALL55-1214,2.039516936,10.16349852,0,4,0,0,1,4,0.421533494,1.585954756,2.527200324
14Q2ALL55-1216,1.112555004,10.16349852,0,4,0,0,1,4,0.421533494,1.639741199,2.461763975
14Q2ALL55-1217,0.168248006,10.83477292,0,4,0,0,1,4,0.383327186,0.834819346,0.973992801
14Q2ALL55-1218,1.163750583,10.79174843,0,4,0,0,1,4,0.385775971,1.48775929,1.895637626
14Q2ALL55-1219,0.619710449,10.83477292,0,4,0,0,1,4,0.383327186,0.713607051,0.725710038
14Q2ALL55-1224,-2.44988261,9.386207954,0,4,0,0,1,4,0.465773827,-2.13185727,-1.264496823
14Q2ALL55-1226,-2.150281146,9.393855846,0,4,0,0,1,4,0.465338539,-3.268988016,-2.567098993
14Q2ALL55-1227,-5.14203027,9.393855846,0,4,0,0,1,4,0.465338539,-5.807790359,-5.562548645
14Q2ALL55-1229,-2.798436229,9.393855846,0,4,0,0,1,4,0.465338539,-2.10249459,-1.070392767
14Q2ALL55-1230,-0.498459935,9.386207954,0,4,0,0,1,4,0.465773827,-1.223591913,-0.11591732
14Q2ALL55-1232,-1.73680536,9.386207954,0,4,0,0,1,4,0.465773827,-2.428544796,-1.599053624
14Q2ALL55-1233,0.109338176,9.394120297,0,4,0,0,1,4,0.465323488,-0.326425737,0.864141014
14Q2ALL55-1235,-0.70622291,9.504527665,0,4,0,0,1,4,0.459039533,-1.016148313,0.067761423
14Q2ALL55-1236,-0.909571409,9.504527665,0,4,0,0,1,4,0.459039533,-1.839934449,-1.005633841
14Q2ALL55-1237,-1.478781785,9.504527665,0,4,0,0,1,4,0.459039533,-1.848426776,-1.041501537
14Q2ALL55-1238,-4.579344093,9.504527665,0,4,0,0,1,4,0.459039533,-4.18171756,-3.900513144
14Q2ALL55-1239,-5.059426487,9.504527665,0,4,0,0,1,4,0.459039533,-4.33097285,-3.94723118
14Q2ALL55-1240,-2.180097158,9.504527665,0,4,0,0,1,4,0.459039533,-2.276210556,-1.48766383
14Q2ALL55-1241,-2.019894578,9.504527665,0,4,0,0,1,4,0.459039533,-1.239519029,-0.245998116
14Q2ALL55-1242,-0.611654591,9.534706249,0,4,0,0,1,4,0.457321886,-1.442423095,-0.836949167
14Q2ALL55-1243,-3.198047949,9.534706249,0,4,0,0,1,4,0.457321886,-1.546513505,-0.870112053
14Q2ALL55-1244,0.146188429,9.534706249,0,4,0,0,1,4,0.457321886,-0.314273852,0.557951548
14Q2ALL55-1245,-1.787487805,9.534706249,0,4,0,0,1,4,0.457321886,-2.465271734,-1.941647614
14Q2ALL55-1246,-3.116133517,9.534706249,0,4,0,0,1,4,0.457321886,-2.485454172,-2.023110682
14Q2ALL55-1247,-1.152002249,9.534706249,0,4,0,0,1,4,0.457321886,-0.787022176,0.086939832
14Q2ALL55-1248,-1.40198573,9.534706249,0,4,0,0,1,4,0.457321886,-2.209468611,-1.714322271
14Q2ALL55-1249,-1.195690461,9.534706249,0,4,0,0,1,4,0.457321886,-0.540822927,0.409672904
14Q2ALL55-1250,-0.3789218,9.523383152,0,4,0,0,1,4,0.457966352,-0.648069434,0.973121266
14Q2ALL55-1252,-1.31986976,9.523383152,0,4,0,0,1,4,0.457966352,-2.557510502,-1.382113024
14Q2ALL55-1253,-0.070715964,3.143916451,0,4,21,0,2,25,0.821060596,-1.011326153,0.224944552
14Q2ALL55-1254,-1.936442705,9.500359766,0,4,0,0,1,4,0.459276753,-1.764318996,-0.547457793
14Q2ALL55-1255,-2.433206715,9.523383152,0,4,0,0,1,4,0.457966352,-3.123169675,-2.092547482
14Q2ALL55-1256,0.230785856,9.523383152,0,4,0,0,1,4,0.457966352,-0.721130961,0.830381302
14Q2ALL55-1259,1.613102228,9.601428379,0,4,0,0,1,4,0.453524324,0.849189428,1.923220525
14Q2ALL55-1260,-0.204825928,9.610741641,0,4,0,0,1,4,0.45299425,-0.459798662,0.215638242
14Q2ALL55-1262,0.419149587,9.462579948,0,4,0,0,1,4,0.461427033,0.314418198,-0.805400152
14Q2ALL55-1264,-3.224309444,9.455214336,0,4,0,0,1,4,0.461846254,-3.687040681,-5.872021942
14Q2ALL55-1265,-3.006459839,9.462579948,0,4,0,0,1,4,0.461427033,-3.921397969,-5.960829062
14Q2ALL55-1266,-5.28411897,9.601104411,0,4,0,0,1,4,0.453542763,-5.288325713,-6.583350123
14Q2ALL55-1268,-2.14038417,9.601104411,0,4,0,0,1,4,0.453542763,-2.000074308,-2.621921936
14Q2ALL55-1269,-5.368037467,9.601104411,0,4,0,0,1,4,0.453542763,-5.317968891,-6.651417422
14Q2ALL55-1270,-8.18053551,9.720300925,0,4,0,0,1,4,0.446758564,-8.286688539,-11.94558988
14Q2ALL55-1271,-7.637321425,9.720300925,0,4,0,0,1,4,0.446758564,-7.50154451,-10.99713524
14Q2ALL55-1272,-3.690820344,9.668337324,0,4,0,0,1,4,0.449716129,-3.176272225,-5.792919095
14Q2ALL55-1277,-3.127863719,9.599781856,0,4,0,0,1,4,0.453618038,-2.806770255,-3.735936706
